id,ts,src_account_id,dst_account_id,merchant_id,amount,channel,device_id,location,suspect,fraud,meta
7179,2025-11-29T10:00:03.044999,331,98,32,574.15,ted,271,Pinto,0,0,"{""note"": ""Totam natus velit alias.""}"
7180,2025-11-29T12:04:47.044999,338,404,13,1510.7,pix,243,Souza de Goiás,0,0,"{""note"": ""Ratione facilis similique possimus similique rerum odit.""}"
7181,2025-11-29T09:06:34.044999,535,50,91,946.37,pix,226,da Luz do Sul,0,0,"{""note"": ""Alias dolorum aspernatur iste in.""}"
7182,2025-11-29T09:16:37.044999,106,20,23,1290.37,web,66,Teixeira das Flores,0,0,"{""note"": ""Reiciendis error illum error.""}"
7183,2025-11-30T04:08:21.044999,214,50,43,654.84,card,36,Silveira,0,0,"{""note"": ""Illum saepe placeat explicabo nihil.""}"
7184,2025-11-30T02:18:54.044999,61,178,59,523.09,mobile,104,Silva,0,0,"{""note"": ""Iusto eum eius rerum libero ea.""}"
7185,2025-11-29T17:23:48.044999,417,360,74,1655.1,web,233,Gonçalves dos Dourados,0,0,"{""note"": ""Consequuntur corporis unde.""}"
7186,2025-11-30T06:48:26.044999,457,427,73,890.43,web,89,Ferreira,0,0,"{""note"": ""Itaque blanditiis eos tempora numquam similique.""}"
7187,2025-11-29T15:45:57.044999,38,149,98,1887.02,web,75,Silva de da Paz,0,0,"{""note"": ""Non quibusdam dolor eligendi sapiente omnis animi.""}"
7188,2025-11-30T01:27:09.044999,195,340,29,277.91,pix,237,Mendes,0,0,"{""note"": ""Quasi error voluptate similique.""}"
7189,2025-11-29T16:42:26.044999,518,369,41,1653.54,web,235,Rocha de Mendes,0,0,"{""note"": ""Voluptates delectus maxime tempora veritatis quo molestiae.""}"
7190,2025-11-29T18:51:05.044999,506,244,27,489.21,web,52,Costa de Goiás,0,0,"{""note"": ""Ab molestias ab repudiandae laborum.""}"
7191,2025-11-30T06:31:20.044999,406,378,11,248.24,pix,17,das Neves,0,0,"{""note"": ""Et magnam repellat esse aspernatur exercitationem eum ad.""}"
7192,2025-11-29T14:13:28.044999,247,29,41,1396.71,mobile,7,Campos de das Neves,0,0,"{""note"": ""Dolor qui perspiciatis reprehenderit dolores laborum itaque quas.""}"
7193,2025-11-29T22:54:46.044999,184,400,74,1064.3,web,7,Aragão do Amparo,0,0,"{""note"": ""Animi sequi delectus officia magni ducimus.""}"
7194,2025-11-29T19:52:30.044999,480,161,93,1037.99,pix,218,Guerra Verde,0,0,"{""note"": ""Eaque necessitatibus ipsam dolor distinctio commodi error adipisci.""}"
7195,2025-11-29T15:21:14.044999,92,53,19,432.31,mobile,204,da Conceição,0,0,"{""note"": ""Nesciunt dicta nihil eaque unde accusantium nisi.""}"
7196,2025-11-29T14:02:37.044999,557,560,59,274.03,mobile,57,Jesus,0,0,"{""note"": ""Architecto necessitatibus ullam unde earum.""}"
7197,2025-11-30T00:11:14.044999,482,174,15,1452.68,web,61,Montenegro,0,0,"{""note"": ""Ratione quod quasi tempore doloribus neque accusantium.""}"
7198,2025-11-29T09:22:12.044999,457,42,24,1365.44,pix,124,Freitas,0,0,"{""note"": ""Libero voluptatem praesentium libero.""}"
7199,2025-11-29T17:46:22.044999,494,336,85,1275.99,card,11,Camargo de Gomes,0,0,"{""note"": ""Deleniti reprehenderit aspernatur eligendi nostrum debitis molestiae error.""}"
7200,2025-11-30T00:40:49.044999,127,325,84,247.77,card,90,Rezende,0,0,"{""note"": ""Corporis repellat cupiditate commodi.""}"
7201,2025-11-29T09:08:49.044999,292,97,82,778.8,pix,5,Andrade das Flores,0,0,"{""note"": ""Ipsa consequatur doloribus.""}"
7202,2025-11-29T09:25:21.044999,103,54,77,279.81,mobile,153,Vasconcelos,0,0,"{""note"": ""Ad harum quibusdam fugiat ad quisquam.""}"
7203,2025-11-30T07:02:45.044999,110,328,93,48.54,mobile,66,Pastor,0,0,"{""note"": ""Vel eaque corporis quidem sint.""}"
7204,2025-11-29T17:56:17.044999,188,314,57,633.57,ted,256,Azevedo do Campo,0,0,"{""note"": ""Eligendi iure quaerat iste quidem facere unde.""}"
7205,2025-11-30T06:05:28.044999,403,424,48,1337.75,web,281,Ribeiro,0,0,"{""note"": ""Maxime cumque animi laboriosam.""}"
7206,2025-11-29T08:50:35.044999,241,122,66,1501.38,card,165,Abreu,0,0,"{""note"": ""Dolores libero molestiae quam harum unde.""}"
7207,2025-11-29T08:56:10.044999,453,10,29,869.92,pix,2,Andrade de Fonseca,0,0,"{""note"": ""Corporis facilis exercitationem incidunt.""}"
7208,2025-11-29T11:28:37.044999,241,208,83,557.92,web,254,Azevedo,0,0,"{""note"": ""Repellendus sunt similique cumque nisi officia incidunt culpa.""}"
7209,2025-11-29T20:44:52.044999,408,575,91,737.8,card,181,Fonseca,0,0,"{""note"": ""Perferendis molestias molestias accusantium.""}"
7210,2025-11-29T22:05:23.044999,421,332,75,459.12,pix,285,Peixoto,0,0,"{""note"": ""Soluta eveniet minus doloremque perspiciatis commodi nemo.""}"
7211,2025-11-29T20:40:52.044999,510,596,72,697.75,mobile,50,Ferreira Paulista,0,0,"{""note"": ""Tenetur sint rem modi aut esse fuga.""}"
7212,2025-11-29T11:41:07.044999,307,473,66,174.15,web,218,Souza,0,0,"{""note"": ""Aperiam qui nihil.""}"
7213,2025-11-29T11:18:31.044999,482,306,96,908.76,web,138,das Neves do Sul,0,0,"{""note"": ""Officia laborum voluptatem et ea odio optio quidem.""}"
7214,2025-11-29T19:56:17.044999,594,593,56,82.6,pix,141,Novais da Mata,0,0,"{""note"": ""Distinctio autem quisquam quo mollitia atque.""}"
7215,2025-11-29T08:58:46.044999,5,261,98,874.21,web,77,Mendonça de Mendes,0,0,"{""note"": ""Rem sequi dolorum iure doloremque perspiciatis eum.""}"
7216,2025-11-30T06:12:44.044999,443,469,50,270.68,card,285,das Neves das Flores,0,0,"{""note"": ""Vel esse magni eius fuga.""}"
7217,2025-11-29T13:42:41.044999,137,531,56,1753.06,ted,104,Macedo da Mata,0,0,"{""note"": ""Dolorem perferendis assumenda molestiae rerum possimus nihil.""}"
7218,2025-11-29T22:22:52.044999,363,200,36,11.18,mobile,16,Cardoso,0,0,"{""note"": ""Animi error debitis mollitia perspiciatis aut quia amet.""}"
7219,2025-11-29T20:29:37.044999,363,63,66,1801.4,mobile,179,Brito da Prata,0,0,"{""note"": ""Eius eius architecto suscipit id deserunt vitae dolores.""}"
7220,2025-11-30T08:39:01.044999,560,177,3,1938.32,ted,278,Correia de da Mata,0,0,"{""note"": ""Dolores nemo architecto laboriosam tenetur vitae asperiores.""}"
7221,2025-11-29T15:27:45.044999,330,281,69,51.68,ted,189,Carvalho Alegre,0,0,"{""note"": ""Tempora quos autem repudiandae ducimus totam sed.""}"
7222,2025-11-30T01:12:29.044999,71,277,38,1813.59,ted,52,Mendes,0,0,"{""note"": ""Doloribus blanditiis nesciunt.""}"
7223,2025-11-30T04:12:37.044999,327,311,73,863.54,card,172,Martins,0,0,"{""note"": ""Ipsum commodi dolores ipsa.""}"
7224,2025-11-29T23:34:07.044999,35,312,51,714.11,ted,240,Monteiro,0,0,"{""note"": ""Odit porro totam consequatur nostrum ducimus natus aspernatur.""}"
7225,2025-11-29T10:00:21.044999,189,317,93,850.34,web,266,Cassiano de Casa Grande,0,0,"{""note"": ""Nulla quia architecto doloremque.""}"
7226,2025-11-29T19:32:49.044999,424,5,30,766.44,pix,71,Monteiro,0,0,"{""note"": ""Ratione incidunt adipisci quos alias.""}"
7227,2025-11-30T01:36:51.044999,559,324,41,1444.79,web,213,Fogaça Paulista,0,0,"{""note"": ""Accusamus laborum ipsam.""}"
7228,2025-11-29T22:37:12.044999,111,125,88,208.52,card,120,Fogaça da Praia,0,0,"{""note"": ""Quos rerum ex.""}"
7229,2025-11-30T02:50:17.044999,194,577,9,441.05,web,56,Vargas,0,0,"{""note"": ""Eaque illum recusandae tempora libero molestiae.""}"
7230,2025-11-29T16:29:27.044999,495,205,73,950.05,ted,55,Porto do Campo,0,0,"{""note"": ""Ipsam tempore ipsum architecto pariatur asperiores.""}"
7231,2025-11-29T09:59:11.044999,387,181,77,1929.16,ted,274,Vasconcelos de Porto,0,0,"{""note"": ""Molestias voluptate dicta in voluptatum dolores.""}"
7232,2025-11-30T06:32:08.044999,441,500,90,1675.72,mobile,237,Cavalcanti,0,0,"{""note"": ""Quod voluptatibus dolor.""}"
7233,2025-11-30T07:59:32.044999,200,225,27,1743.19,card,132,da Rocha do Oeste,0,0,"{""note"": ""Velit quisquam dolor dolore id fugiat dolores architecto.""}"
7234,2025-11-29T13:41:06.044999,98,478,92,83.68,web,55,Porto,0,0,"{""note"": ""Nemo eligendi doloribus accusamus.""}"
7235,2025-11-30T07:57:32.044999,316,509,2,1689.46,pix,90,da Cunha de Andrade,0,0,"{""note"": ""Voluptates sequi placeat minima rem.""}"
7236,2025-11-29T13:31:47.044999,203,404,59,1676.07,web,275,Gomes,0,0,"{""note"": ""Voluptatum ab hic omnis.""}"
7237,2025-11-30T02:05:38.044999,558,94,62,1926.03,web,26,Rodrigues,0,0,"{""note"": ""Iusto consequatur quasi libero.""}"
7238,2025-11-29T09:17:32.044999,411,252,31,496.32,card,29,Rezende,0,0,"{""note"": ""Blanditiis reiciendis dignissimos dolor.""}"
7239,2025-11-29T12:20:16.044999,503,128,32,679.21,mobile,5,Azevedo da Serra,0,0,"{""note"": ""Dolor magnam eligendi optio voluptate eos.""}"
7240,2025-11-29T15:37:35.044999,286,403,80,1739.93,ted,148,Borges,0,0,"{""note"": ""Suscipit sunt culpa harum eligendi voluptatibus qui.""}"
7241,2025-11-29T23:09:40.044999,311,406,17,780.81,web,297,Viana,0,0,"{""note"": ""Velit a possimus maiores corporis ut.""}"
7242,2025-11-30T06:40:39.044999,253,145,85,600.27,web,49,Cunha de Silveira,0,0,"{""note"": ""Dolor debitis odit similique.""}"
7243,2025-11-30T07:41:45.044999,284,325,5,1734.2,card,197,Dias,0,0,"{""note"": ""Laborum nobis repudiandae in.""}"
7244,2025-11-30T06:20:30.044999,255,411,50,624.76,ted,293,Sá,0,0,"{""note"": ""Consequuntur dolor sit facere labore quas dolorum nulla.""}"
7245,2025-11-30T00:26:42.044999,274,452,66,1341.57,card,286,Pinto,0,0,"{""note"": ""Magni ullam ullam magni minima dolores facilis.""}"
7246,2025-11-30T06:44:09.044999,9,384,90,1970.33,web,220,Pimenta de Goiás,0,0,"{""note"": ""Dolore molestiae alias.""}"
7247,2025-11-30T04:02:39.044999,522,247,51,1547.75,mobile,120,Rezende Grande,0,0,"{""note"": ""Laudantium officiis autem omnis cupiditate eum officia.""}"
7248,2025-11-29T16:50:41.044999,559,273,41,1257.64,pix,94,Marques do Sul,0,0,"{""note"": ""Earum maxime dolorem aut dolorum.""}"
7249,2025-11-29T18:08:20.044999,488,573,61,861.45,ted,234,Borges,0,0,"{""note"": ""Incidunt in dolore praesentium necessitatibus vero.""}"
7250,2025-11-30T02:26:44.044999,387,560,82,1906.45,card,35,Ferreira de da Mata,0,0,"{""note"": ""Sed nulla suscipit deleniti doloribus.""}"
7251,2025-11-29T17:43:56.044999,423,320,54,593.17,card,227,Jesus,0,0,"{""note"": ""Nihil voluptatibus modi a.""}"
7252,2025-11-29T13:34:14.044999,432,397,65,992.97,ted,129,Moraes,0,0,"{""note"": ""In ullam facilis ratione reiciendis.""}"
7253,2025-11-30T03:46:33.044999,122,248,79,56.4,card,105,Sampaio de Minas,0,0,"{""note"": ""Aspernatur tempore dolorum perferendis.""}"
7254,2025-11-29T16:01:25.044999,237,17,77,385.9,mobile,299,Cavalcanti de Goiás,0,0,"{""note"": ""Labore ducimus sapiente doloribus dolorem aliquam.""}"
7255,2025-11-30T04:16:06.044999,292,245,3,489.03,card,191,Borges Paulista,0,0,"{""note"": ""Ipsa eligendi amet quae laudantium voluptatem exercitationem.""}"
7256,2025-11-30T02:15:09.044999,545,572,88,1641.85,ted,268,Araújo,0,0,"{""note"": ""Asperiores tempore ex placeat.""}"
7257,2025-11-30T04:33:21.044999,186,182,68,1909.46,pix,213,das Neves,0,0,"{""note"": ""Dolore labore in sapiente.""}"
7258,2025-11-30T02:25:05.044999,514,230,24,249.04,mobile,193,Aragão,0,0,"{""note"": ""Tenetur voluptas ipsa sed.""}"
7259,2025-11-30T01:44:30.044999,324,310,66,45.64,card,13,Freitas,0,0,"{""note"": ""Minus soluta sint accusamus labore facere eaque ipsam.""}"
7260,2025-11-29T12:24:57.044999,422,449,42,1122.85,web,100,Macedo do Oeste,0,0,"{""note"": ""Quas debitis porro nisi.""}"
7261,2025-11-29T09:04:57.044999,282,542,70,873.1,pix,120,Nogueira da Mata,0,0,"{""note"": ""Quae quas tempore temporibus quae veniam voluptatem praesentium.""}"
7262,2025-11-30T07:36:10.044999,499,358,64,324.74,pix,292,Dias,0,0,"{""note"": ""Quisquam illum cum hic vitae.""}"
7263,2025-11-30T02:02:57.044999,114,134,76,1288.29,card,217,Nunes Alegre,0,0,"{""note"": ""Laborum praesentium impedit itaque inventore.""}"
7264,2025-11-29T20:36:45.044999,437,59,93,1206.69,ted,7,Macedo Alegre,0,0,"{""note"": ""Repellendus aspernatur magni nulla maxime.""}"
7265,2025-11-29T12:52:25.044999,353,434,51,942.54,web,43,Ferreira,0,0,"{""note"": ""Laudantium tempore dolores natus.""}"
7266,2025-11-29T08:55:39.044999,543,412,31,1460.15,ted,69,Barbosa,0,0,"{""note"": ""Quod optio maxime.""}"
7267,2025-11-29T23:01:34.044999,537,170,2,1551.78,pix,247,Moura das Flores,0,0,"{""note"": ""Aliquam enim aut quia.""}"
7268,2025-11-30T03:50:36.044999,32,56,80,1588.35,ted,285,Martins de Novais,0,0,"{""note"": ""Nulla similique consequatur voluptatum in occaecati nemo aliquam.""}"
7269,2025-11-29T14:46:03.044999,312,152,91,750.97,mobile,268,da Cunha de Goiás,0,0,"{""note"": ""Occaecati odit occaecati magnam.""}"
7270,2025-11-29T17:59:07.044999,522,393,6,1768.65,web,11,Barros de Santos,0,0,"{""note"": ""Aliquid aliquid sequi quibusdam perferendis.""}"
7271,2025-11-29T15:28:25.044999,180,211,22,1403.76,ted,139,Ramos,0,0,"{""note"": ""Ad eos amet maiores explicabo rem.""}"
7272,2025-11-29T21:33:56.044999,451,88,26,1815.51,ted,158,Cassiano do Oeste,0,0,"{""note"": ""Deleniti at ut sequi quod.""}"
7273,2025-11-29T19:09:03.044999,134,484,50,1028.3,card,47,Moraes de Minas,0,0,"{""note"": ""Pariatur optio amet tempora.""}"
7274,2025-11-30T08:36:06.044999,314,241,45,1795.15,pix,167,Cunha de Sampaio,0,0,"{""note"": ""Earum non iste facilis.""}"
7275,2025-11-29T15:30:53.044999,492,228,82,297.19,web,190,Costela Grande,0,0,"{""note"": ""Hic repellat nobis temporibus dolorem impedit maiores.""}"
7276,2025-11-30T08:20:20.044999,76,6,55,585.37,web,224,Vasconcelos de Minas,0,0,"{""note"": ""Enim quidem voluptatum id cumque tempore quia.""}"
7277,2025-11-29T09:58:34.044999,47,257,42,1722.01,mobile,58,Duarte,0,0,"{""note"": ""Sed nam alias eius.""}"
7278,2025-11-29T16:19:01.044999,165,288,83,801.19,pix,97,Cavalcante de Rios,0,0,"{""note"": ""Facilis sunt in dicta aspernatur.""}"
7279,2025-11-29T16:14:00.044999,547,221,6,1381.8,card,125,Dias,0,0,"{""note"": ""Esse error nesciunt vel fugit soluta.""}"
7280,2025-11-29T13:09:20.044999,70,423,94,1834.09,pix,110,Nascimento de Cardoso,0,0,"{""note"": ""Maxime aperiam natus saepe voluptates.""}"
7281,2025-11-29T22:20:52.044999,551,270,16,447.37,card,134,Duarte do Norte,0,0,"{""note"": ""Officia perferendis praesentium occaecati voluptas.""}"
7282,2025-11-30T00:06:04.044999,353,444,83,1465.24,ted,1,Barros,0,0,"{""note"": ""Iure nam quaerat dicta voluptatum impedit magni.""}"
7283,2025-11-29T18:52:39.044999,25,414,42,1670.28,pix,143,Martins,0,0,"{""note"": ""Ullam eos minus voluptate iure quibusdam.""}"
7284,2025-11-29T12:37:18.044999,6,233,49,101.08,card,63,Casa Grande Verde,0,0,"{""note"": ""Esse fugiat laboriosam.""}"
7285,2025-11-30T04:12:05.044999,497,527,57,1299.51,web,19,Sampaio,0,0,"{""note"": ""Incidunt magnam fuga iure.""}"
7286,2025-11-30T00:31:39.044999,27,303,22,456.86,mobile,176,Cassiano de da Cruz,0,0,"{""note"": ""Error possimus ipsa totam debitis quas.""}"
7287,2025-11-29T16:07:29.044999,162,51,42,1225.35,ted,98,Barbosa,0,0,"{""note"": ""Laudantium nostrum repudiandae laudantium ad quibusdam a.""}"
7288,2025-11-29T09:44:42.044999,205,13,10,778.96,card,217,Fernandes,0,0,"{""note"": ""Optio modi unde corporis.""}"
7289,2025-11-29T14:39:10.044999,236,68,5,882.18,ted,87,Pastor Alegre,0,0,"{""note"": ""Optio accusantium asperiores eos accusamus saepe et.""}"
7290,2025-11-29T12:15:32.044999,283,215,7,435.75,ted,89,Oliveira,0,0,"{""note"": ""Earum esse vel eligendi.""}"
7291,2025-11-30T04:04:24.044999,225,399,4,603.76,mobile,9,Pimenta,0,0,"{""note"": ""Quos maiores eos atque at ipsum.""}"
7292,2025-11-29T09:06:21.044999,322,115,17,5.59,pix,28,Cirino,0,0,"{""note"": ""Cum similique quisquam praesentium est est quia voluptas.""}"
7293,2025-11-30T03:11:32.044999,531,193,51,1789.43,web,78,Alves Grande,0,0,"{""note"": ""Ipsa dicta fuga assumenda.""}"
7294,2025-11-29T13:20:23.044999,496,403,36,803.05,card,8,Jesus Verde,0,0,"{""note"": ""Expedita eveniet iste quas recusandae est.""}"
7295,2025-11-29T23:23:07.044999,52,53,44,1113.63,card,140,Cavalcante do Campo,0,0,"{""note"": ""Sit quam fugiat totam.""}"
7296,2025-11-29T23:07:51.044999,97,145,65,87.8,pix,43,Jesus,0,0,"{""note"": ""Possimus facilis dolorem quo officiis nam.""}"
7297,2025-11-29T17:18:21.044999,286,47,44,1966.1,ted,11,Alves da Mata,0,0,"{""note"": ""Necessitatibus velit cumque maiores.""}"
7298,2025-11-29T14:12:46.044999,44,129,67,1368.27,ted,8,Sá de Minas,0,0,"{""note"": ""Sint totam quod aliquam pariatur.""}"
7299,2025-11-30T06:39:21.044999,384,10,2,948.64,pix,166,Pimenta,0,0,"{""note"": ""Recusandae quaerat ipsum dolorem occaecati odit.""}"
7300,2025-11-29T20:29:37.044999,566,90,71,1664.66,card,257,Araújo,0,0,"{""note"": ""Ipsum maxime reiciendis amet.""}"
7301,2025-11-29T09:44:25.044999,280,573,86,513.07,web,27,Rezende,0,0,"{""note"": ""Dignissimos fugiat cum.""}"
7302,2025-11-29T17:36:13.044999,172,482,84,1715.94,card,48,Gomes da Prata,0,0,"{""note"": ""Quae ex nisi placeat numquam dolore esse dolore.""}"
7303,2025-11-29T16:25:15.044999,113,509,62,1494.69,card,147,Lopes dos Dourados,0,0,"{""note"": ""Neque fuga doloribus minus ab.""}"
7304,2025-11-29T13:44:43.044999,529,388,78,1558.17,ted,238,Pimenta,0,0,"{""note"": ""Eveniet minima id ullam consectetur occaecati molestiae.""}"
7305,2025-11-30T07:23:05.044999,393,115,55,1351.33,pix,297,Leão Alegre,0,0,"{""note"": ""Quia nihil minus nihil deserunt.""}"
7306,2025-11-30T04:04:27.044999,422,67,11,1950.88,mobile,201,Castro,0,0,"{""note"": ""Est id est nobis repudiandae dolores voluptatum.""}"
7307,2025-11-29T14:00:59.044999,85,20,33,476.0,mobile,93,Pinto,0,0,"{""note"": ""Voluptatibus enim aut recusandae.""}"
7308,2025-11-29T23:16:51.044999,70,425,11,1661.86,mobile,101,da Paz do Galho,0,0,"{""note"": ""Cum quas labore nostrum consequuntur nesciunt suscipit.""}"
7309,2025-11-30T00:34:40.044999,495,400,42,76.75,pix,17,Vargas Grande,0,0,"{""note"": ""Adipisci eum accusantium perspiciatis cupiditate dolorem.""}"
7310,2025-11-29T22:50:47.044999,532,154,66,1316.17,mobile,43,Alves,0,0,"{""note"": ""Laudantium repudiandae recusandae quos sunt nulla molestiae.""}"
7311,2025-11-30T04:10:42.044999,314,502,14,1046.22,pix,84,Campos,0,0,"{""note"": ""Facere temporibus labore sed magni sunt odio nesciunt.""}"
7312,2025-11-29T14:15:31.044999,98,420,52,1739.52,web,202,Fogaça,0,0,"{""note"": ""Hic maxime dolorem id.""}"
7313,2025-11-29T15:06:02.044999,536,568,52,1151.53,web,133,Pereira,0,0,"{""note"": ""Accusantium nulla repellat ducimus quasi autem perspiciatis.""}"
7314,2025-11-29T17:11:27.044999,524,302,86,1158.01,web,65,Fogaça das Flores,0,0,"{""note"": ""Libero at officia esse distinctio maiores placeat.""}"
7315,2025-11-29T09:40:41.044999,565,242,87,839.36,pix,223,Duarte Verde,0,0,"{""note"": ""Molestias ipsam repudiandae totam itaque iure.""}"
7316,2025-11-30T05:00:23.044999,348,596,24,1419.77,mobile,212,das Neves do Amparo,0,0,"{""note"": ""Quibusdam sint ut sit odit reprehenderit error.""}"
7317,2025-11-29T19:43:16.044999,424,185,71,1085.88,web,78,Rodrigues,0,0,"{""note"": ""Nemo et ad distinctio.""}"
7318,2025-11-29T23:07:49.044999,35,349,92,368.48,web,203,Cavalcanti,0,0,"{""note"": ""Ipsa iste nostrum hic animi.""}"
7319,2025-11-30T07:27:08.044999,185,464,48,776.39,ted,89,Moraes do Amparo,0,0,"{""note"": ""Iure aperiam quas officiis.""}"
7320,2025-11-29T22:58:31.044999,281,320,82,821.61,card,260,Sampaio da Praia,0,0,"{""note"": ""Est neque optio deleniti voluptatem iusto expedita.""}"
7321,2025-11-29T21:43:31.044999,401,6,31,1836.42,mobile,117,da Cunha do Sul,0,0,"{""note"": ""Eligendi voluptatum impedit fugiat labore.""}"
7322,2025-11-30T17:20:59.044999,202,469,51,1993.46,pix,193,Viana,0,0,"{""note"": ""Fugiat tenetur similique eligendi deleniti tempora minus.""}"
7323,2025-12-01T05:35:34.044999,423,291,18,973.89,web,224,Andrade da Serra,0,0,"{""note"": ""Libero rerum quidem fugiat ipsa quibusdam fuga.""}"
7324,2025-11-30T21:50:05.044999,34,504,98,1300.52,ted,137,Cassiano de Peixoto,0,0,"{""note"": ""Adipisci velit ullam illo dicta.""}"
7325,2025-11-30T23:06:58.044999,424,440,95,386.98,card,235,Oliveira de Andrade,0,0,"{""note"": ""Voluptate sit voluptatum placeat odit deserunt.""}"
7326,2025-11-30T15:54:54.044999,233,39,1,1669.04,ted,149,Rezende,0,0,"{""note"": ""In vel cum voluptates eaque fugiat quas saepe.""}"
7327,2025-12-01T03:42:32.044999,555,116,41,1295.62,mobile,147,Novaes,0,0,"{""note"": ""Porro accusantium modi tempore eum modi.""}"
7328,2025-11-30T10:43:03.044999,486,249,58,424.02,pix,173,Moreira,0,0,"{""note"": ""Ipsa necessitatibus ad temporibus nostrum.""}"
7329,2025-12-01T07:22:31.044999,73,146,93,519.71,card,234,Almeida,0,0,"{""note"": ""Aperiam repellat adipisci odio velit aperiam.""}"
7330,2025-11-30T18:02:43.044999,243,78,84,1197.25,ted,80,Moura de Moraes,0,0,"{""note"": ""Ipsum rerum aliquam optio hic eveniet eveniet vel.""}"
7331,2025-11-30T12:32:38.044999,356,511,51,1465.98,pix,266,Viana da Mata,0,0,"{""note"": ""Iusto itaque a incidunt ut reprehenderit.""}"
7332,2025-11-30T11:21:35.044999,274,472,1,1861.33,ted,187,das Neves do Galho,0,0,"{""note"": ""Maxime ut quaerat non quod nam laborum.""}"
7333,2025-12-01T06:58:35.044999,8,593,89,1919.99,mobile,45,das Neves do Campo,0,0,"{""note"": ""Nisi nihil consectetur minus corporis veniam velit quisquam.""}"
7334,2025-12-01T08:33:58.044999,480,394,38,1380.24,card,64,Sales,0,0,"{""note"": ""Iure non sapiente cum tenetur alias.""}"
7335,2025-11-30T20:12:58.044999,523,467,23,366.49,ted,122,Pacheco,0,0,"{""note"": ""Minima delectus hic architecto.""}"
7336,2025-11-30T13:52:52.044999,267,100,61,392.31,mobile,95,Pastor,0,0,"{""note"": ""Illo facilis natus harum error rem.""}"
7337,2025-11-30T23:50:34.044999,51,427,76,1835.41,ted,266,Gomes de Minas,0,0,"{""note"": ""Fugit eius animi deserunt reprehenderit est possimus.""}"
7338,2025-11-30T19:11:01.044999,31,45,21,895.04,web,29,Nogueira da Prata,0,0,"{""note"": ""Vero autem quisquam aut quia natus.""}"
7339,2025-12-01T00:50:30.044999,322,393,33,1555.21,pix,273,Moreira,0,0,"{""note"": ""Omnis quibusdam nisi minus molestiae.""}"
7340,2025-11-30T14:46:59.044999,383,81,46,222.83,web,111,da Rosa do Amparo,0,0,"{""note"": ""Tempore maiores ex magni recusandae temporibus molestiae.""}"
7341,2025-12-01T04:34:32.044999,485,74,49,66.53,web,85,Machado do Amparo,0,0,"{""note"": ""Ab dolores sequi ut quisquam facilis commodi.""}"
7342,2025-12-01T04:57:13.044999,547,383,36,1823.78,mobile,290,Albuquerque dos Dourados,0,0,"{""note"": ""Soluta amet cum iure praesentium nisi quidem.""}"
7343,2025-11-30T17:16:15.044999,138,3,46,1147.78,ted,206,Guerra,0,0,"{""note"": ""Nostrum tempore maiores sequi.""}"
7344,2025-12-01T03:51:02.044999,364,325,12,1318.24,card,74,Castro da Mata,0,0,"{""note"": ""Delectus similique esse.""}"
7345,2025-11-30T22:58:51.044999,87,40,68,1258.15,card,42,da Cunha do Amparo,0,0,"{""note"": ""Labore facilis ullam reiciendis.""}"
7346,2025-11-30T21:36:39.044999,390,104,19,1501.24,card,84,Pereira do Norte,0,0,"{""note"": ""Magni distinctio quasi voluptates.""}"
7347,2025-12-01T03:49:29.044999,527,373,34,17.13,ted,91,Costa do Norte,0,0,"{""note"": ""Inventore perferendis qui ipsam eos beatae magni.""}"
7348,2025-11-30T12:40:50.044999,256,531,66,1992.8,pix,181,Camargo,0,0,"{""note"": ""Reprehenderit deserunt quam perspiciatis eaque.""}"
7349,2025-11-30T18:26:30.044999,441,180,70,537.71,mobile,196,Moreira do Galho,0,0,"{""note"": ""Porro voluptas delectus assumenda nisi laborum magnam.""}"
7350,2025-12-01T02:48:37.044999,319,187,32,1351.65,web,59,Almeida do Amparo,0,0,"{""note"": ""Voluptatem ullam commodi alias laudantium ea.""}"
7351,2025-12-01T04:20:32.044999,4,479,33,1579.59,mobile,213,da Mata do Campo,0,0,"{""note"": ""Itaque beatae pariatur iure.""}"
7352,2025-11-30T08:57:15.044999,344,230,49,436.32,pix,84,Rios,0,0,"{""note"": ""Quas odit accusamus.""}"
7353,2025-12-01T08:09:56.044999,1,414,2,666.39,pix,70,Sá da Praia,0,0,"{""note"": ""Magni voluptas at dolorum totam.""}"
7354,2025-12-01T04:49:01.044999,118,122,51,1385.62,card,164,Jesus,0,0,"{""note"": ""Error corporis quia in doloribus voluptatem.""}"
7355,2025-11-30T20:24:37.044999,180,512,2,1549.12,card,218,da Rosa de Goiás,0,0,"{""note"": ""Sit ad nemo exercitationem.""}"
7356,2025-11-30T18:01:37.044999,485,468,28,343.99,mobile,245,Cavalcanti da Praia,0,0,"{""note"": ""Praesentium blanditiis soluta dignissimos saepe voluptatibus modi.""}"
7357,2025-11-30T20:08:36.044999,144,203,36,1672.38,web,48,Viana,0,0,"{""note"": ""Doloribus sed fugiat molestiae quae soluta optio ut.""}"
7358,2025-11-30T17:06:03.044999,587,419,42,620.48,ted,178,Cirino de Nascimento,0,0,"{""note"": ""Reprehenderit consequatur temporibus deserunt harum.""}"
7359,2025-11-30T18:00:41.044999,340,438,5,1884.46,mobile,28,Marques Verde,0,0,"{""note"": ""Magni nesciunt occaecati porro at voluptate.""}"
